OBJECTID,FRAREGION,RROWNER1,RROWNER2,TRKRGHTS1,TRKRGHTS2,STRACNET,SIGSYS,PASSNGR,RAIL_TYPE,ABAND_YR,SOURCE,SEGMENT_MILES,FULL_NAME,FULLNAME_ABBR,SHAPE.LEN
7824,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.42020907,Canadian Pacific Railway,CPRS,0.00608962903163193
7825,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.31102032,Canadian Pacific Railway,CPRS,0.00451346988287843
7826,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.3229711,Canadian Pacific Railway,CPRS,0.0067537086765715
7827,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.55323121,Canadian Pacific Railway,CPRS,0.0114347894769306
8005,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,4.87552369,Canadian Pacific Railway,CPRS,0.0894053961685802
8006,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.62639318,Canadian Pacific Railway,CPRS,0.0298312048629158
8007,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.62665496,Canadian Pacific Railway,CPRS,0.0298350894976447
8008,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.00589813,Canadian Pacific Railway,CPRS,0.0177706762465888
8009,8,CPRS, , , , ,TWC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.60793355,Canadian Pacific Railway,CPRS,0.0283906329293768
8010,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.53553657,Canadian Pacific Railway,CPRS,0.00945562083725997
8011,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.02122999,Canadian Pacific Railway,CPRS,0.000374692872643716
8012,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.53604628,Canadian Pacific Railway,CPRS,0.00946409773416364
8013,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.06673334,Canadian Pacific Railway,CPRS,0.0011681188120842
8014,8,DMVW, , , , ,Unk, ,A,1999,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,8.83310394,Dakota Missouri Valley and Western Railroad,DMVW,0.149879783425468
8015,8,BNSF, ,AMTK, ,S,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.20945607,Burlington Northen Santa Fe Railway,BNSF,0.0249182329933019
8016,8,BNSF, ,AMTK, ,S,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.07132411,Burlington Northen Santa Fe Railway,BNSF,0.00148774992621912
8017,8,DMVW, ,CPRS,BNSF, ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.54334507,Dakota Missouri Valley and Western Railroad,DMVW,0.0117878645396965
8161,8,DMVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.28403894,Dakota Missouri Valley and Western Railroad,DMVW,0.0247201691047824
8162,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.28263005,Dakota Missouri Valley and Western Railroad,DMVW,0.00516072265743627
8163,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.25761385,Dakota Missouri Valley and Western Railroad,DMVW,0.0046989803792958
8164,8,DMVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.25785903,Dakota Missouri Valley and Western Railroad,DMVW,0.00470268973305596
8165,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.74562978,Dakota Missouri Valley and Western Railroad,DMVW,0.0148827196039838
8166,8,DMVW, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.25836421,Dakota Missouri Valley and Western Railroad,DMVW,0.00539261396396956
8167,8,DMVW, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.73117456,Dakota Missouri Valley and Western Railroad,DMVW,0.015195403969705
8168,8,DMVW, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.00371012,Dakota Missouri Valley and Western Railroad,DMVW,7.73451791451801e-005
8170,8,DMVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.12502355,Dakota Missouri Valley and Western Railroad,DMVW,0.00244795080733773
8171,8,DMVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.04578971,Dakota Missouri Valley and Western Railroad,DMVW,0.000954576777595705
7829,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.32278962,Red River Valley and Western Railroad,RRVW,0.00690282876090769
7830,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.32326736,Red River Valley and Western Railroad,RRVW,0.00690761558569113
7831,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.43158961,Red River Valley and Western Railroad,RRVW,0.00923014144612016
7832,8,RRVW, , , , ,Unk, ,A,1998,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.85845611,Red River Valley and Western Railroad,RRVW,0.0125980853607541
7833,8,BNSF, , , , ,Unk, ,A,1976,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,3.2188698,Burlington Northen Santa Fe Railway,BNSF,0.0488124524096838
7834,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,6.70125043,Red River Valley and Western Railroad,RRVW,0.0970018338014763
7835,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.41380168,Red River Valley and Western Railroad,RRVW,0.0059898289555051
7836,8,RRVW, , , , ,Unk, ,O,0,Primary source was ND_HUB; adjusted to imagery,0.41466266,Red River Valley and Western Railroad,RRVW,0.00601679512689273
7837,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,4.19501777,Red River Valley and Western Railroad,RRVW,0.068007023619197
7838,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.25533882,Red River Valley and Western Railroad,RRVW,0.00402138621386702
7828,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.55345411,Canadian Pacific Railway,CPRS,0.0114372535171668
7839,8,DMVW, ,, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33872707,Dakota Missouri Valley and Western Railroad,DMVW,0.00548825808507164
8018,8,DMVW, ,CPRS,BNSF, ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.54356138,Dakota Missouri Valley and Western Railroad,DMVW,0.0117899969831642
8019,8,DMVW, ,CPRS,BNSF, ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,3.39856204,Dakota Missouri Valley and Western Railroad,DMVW,0.0741148529060663
8020,8,DMVW, ,CPRS,BNSF, ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.41964914,Dakota Missouri Valley and Western Railroad,DMVW,0.00915619754334872
8021,8,DMVW, ,CPRS,BNSF, ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.23179331,Dakota Missouri Valley and Western Railroad,DMVW,0.00506876239945396
8022,8,DMVW, ,CPRS,BNSF, ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18927283,Dakota Missouri Valley and Western Railroad,DMVW,0.00410120895522797
8023,8,DMVW, ,CPRS,BNSF, ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.49842524,Dakota Missouri Valley and Western Railroad,DMVW,0.0290060370947052
8024,8,DMVW, ,CPRS,BNSF, ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.16691674,Dakota Missouri Valley and Western Railroad,DMVW,0.00321289386780363
8025,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.54296973,Burlington Northen Santa Fe Railway,BNSF,0.00978837152033237
8026,8,CPRS, ,RL, , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.32216727,Canadian Pacific Railway,CPRS,0.027353615843844
8027,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,6.03733745,Canadian Pacific Railway,CPRS,0.116729401463968
8172,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.70768009,Burlington Northen Santa Fe Railway,BNSF,0.0146951765060634
8173,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35118822,Burlington Northen Santa Fe Railway,BNSF,0.00685840992178102
8174,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.41536617,Burlington Northen Santa Fe Railway,BNSF,0.112030737260097
8175,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.27284838,Burlington Northen Santa Fe Railway,BNSF,0.00570328203750353
8176,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.33652809,Burlington Northen Santa Fe Railway,BNSF,0.0489883635610024
8177,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.07023044,Burlington Northen Santa Fe Railway,BNSF,0.00146259754589224
8178,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.15958167,Burlington Northen Santa Fe Railway,BNSF,0.0243160174425496
8179,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.67205272,Burlington Northen Santa Fe Railway,BNSF,0.0140959975626315
7840,8,DMVW, ,, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33991282,Dakota Missouri Valley and Western Railroad,DMVW,0.00551463813100344
7841,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.3693126,Dakota Missouri Valley and Western Railroad,DMVW,0.0884732570995687
7842,8,DMVW, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.38624092,Dakota Missouri Valley and Western Railroad,DMVW,0.00584675231372067
7843,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.41672513,Dakota Missouri Valley and Western Railroad,DMVW,0.00745564977036354
7844,8,DMVW, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.18399184,Dakota Missouri Valley and Western Railroad,DMVW,0.00376750443556629
7845,8,DMVW, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.33343086,Dakota Missouri Valley and Western Railroad,DMVW,0.00649557640526113
7846,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.49679217,Dakota Missouri Valley and Western Railroad,DMVW,0.105137047767255
7847,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.3262973,Dakota Missouri Valley and Western Railroad,DMVW,0.00640596387119221
7848,8,BNSF, ,AMTK,,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.09584111,Burlington Northen Santa Fe Railway,BNSF,0.0224522435229145
8028,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.61567057,Canadian Pacific Railway,CPRS,0.0121294915766323
8029,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.46242013,Canadian Pacific Railway,CPRS,0.00909165701549796
8030,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.46104927,Canadian Pacific Railway,CPRS,0.00907391694916218
8031,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.09241063,Canadian Pacific Railway,CPRS,0.00182165428026561
8032,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.58391156,Canadian Pacific Railway,CPRS,0.0114995378123012
8033,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.58568163,Canadian Pacific Railway,CPRS,0.0115139132447245
8034,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.30420755,Canadian Pacific Railway,CPRS,0.00595950498512189
8035,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.58373571,Canadian Pacific Railway,CPRS,0.0115147741708039
8036,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.7696203,Canadian Pacific Railway,CPRS,0.0151775729028378
8037,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.04789332,Canadian Pacific Railway,CPRS,0.000968801298848221
8038,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.40009758,Canadian Pacific Railway,CPRS,0.00787590848760843
8039,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.36946983,Canadian Pacific Railway,CPRS,0.00730106817192463
8040,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.93345359,Canadian Pacific Railway,CPRS,0.0159975576503201
8041,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.5796083,Canadian Pacific Railway,CPRS,0.0122548178169163
8180,8,BNSF, ,AMTK, ,S,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.54801233,Burlington Northen Santa Fe Railway,BNSF,0.0321878407127092
8181,8,BNSF, ,AMTK, ,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.00229697,Burlington Northen Santa Fe Railway,BNSF,0.0205555251311003
8182,8,BNSF, ,AMTK, ,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,3.71369898,Burlington Northen Santa Fe Railway,BNSF,0.0763450177641722
8183,8,BNSF, ,AMTK, ,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,8.20430321,Burlington Northen Santa Fe Railway,BNSF,0.170786024577726
8184,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.04530595,Unable to resolve name,Unknown,0.000904125222834205
8185,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.05443404,Unable to resolve name,Unknown,0.00105095475108922
7849,8,BNSF, ,AMTK,,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.9146008,Burlington Northen Santa Fe Railway,BNSF,0.0413001504750668
7850,8,BNSF, ,AMTK,,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.10388684,Burlington Northen Santa Fe Railway,BNSF,0.00224654694164289
7851,8,BNSF, ,AMTK,,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.31568931,Burlington Northen Santa Fe Railway,BNSF,0.00683115553799631
7852,8,BNSF, ,,,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.3166501,Burlington Northen Santa Fe Railway,BNSF,0.00684050595980026
7853,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.14503455,Burlington Northen Santa Fe Railway,BNSF,0.0360803402510986
7854,8,BNSF, , , , ,MAN, ,O,0,Primary source was NTAD; adjusted to imagery,0.48968635,Burlington Northen Santa Fe Railway,BNSF,0.00723411638885114
7855,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,6.84364925,Burlington Northen Santa Fe Railway,BNSF,0.0990212702925395
7856,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.25311005,Burlington Northen Santa Fe Railway,BNSF,0.00366217034179975
7857,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.25421053,Burlington Northen Santa Fe Railway,BNSF,0.00369776532140083
7858,8,BNSF, , , , ,Unk, ,A,1993,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.6117402,Burlington Northen Santa Fe Railway,BNSF,0.0862989804111974
7859,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.28990549,Burlington Northen Santa Fe Railway,BNSF,0.0481358418175723
8042,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.76159681,Canadian Pacific Railway,CPRS,0.0161869675705384
8043,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.09804446,Canadian Pacific Railway,CPRS,0.00208197010471209
8044,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,9.68014355,Canadian Pacific Railway,CPRS,0.180701741330611
8045,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33658624,Canadian Pacific Railway,CPRS,0.0070285185756306
8046,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.34423422,Canadian Pacific Railway,CPRS,0.00711073147059484
8047,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.3411571,Canadian Pacific Railway,CPRS,0.00713626057115904
8048,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.37840118,Burlington Northen Santa Fe Railway,BNSF,0.00615227533544151
8049,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.04378581,Burlington Northen Santa Fe Railway,BNSF,0.000948471889066302
8050,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.19199363,Burlington Northen Santa Fe Railway,BNSF,0.00415888462397902
8051,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.19248504,Burlington Northen Santa Fe Railway,BNSF,0.00416364371377453
8052,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.3363134,Burlington Northen Santa Fe Railway,BNSF,0.0504675345861428
7860,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.89391281,Burlington Northen Santa Fe Railway,BNSF,0.0168397142789807
7861,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.31487988,Burlington Northen Santa Fe Railway,BNSF,0.00587164828355502
7862,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.31551025,Burlington Northen Santa Fe Railway,BNSF,0.0058354247591858
7863,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.34281912,Burlington Northen Santa Fe Railway,BNSF,0.0063926603768028
7864,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.02862977,Burlington Northen Santa Fe Railway,BNSF,0.000488561745351598
7865,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.36821843,Burlington Northen Santa Fe Railway,BNSF,0.00686630995685413
7866,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.02602706,Burlington Northen Santa Fe Railway,BNSF,0.000444147762940443
7867,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.08747642,Burlington Northen Santa Fe Railway,BNSF,0.0204566428658191
7868,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.08684485,Burlington Northen Santa Fe Railway,BNSF,0.00155142389762601
7869,8,BNSF, , , ,S,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.79251756,Burlington Northen Santa Fe Railway,BNSF,0.0372856009948773
8053,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.09332536,Burlington Northen Santa Fe Railway,BNSF,0.00201984041706468
8054,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.08950237,Burlington Northen Santa Fe Railway,BNSF,0.00193751957842237
8055,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.23563182,Burlington Northen Santa Fe Railway,BNSF,0.00495707523934421
8056,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18151663,Burlington Northen Santa Fe Railway,BNSF,0.00385714273367901
8057,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.75426543,Burlington Northen Santa Fe Railway,BNSF,0.0160200512997558
8058,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.0497142,Burlington Northen Santa Fe Railway,BNSF,0.00107660480319468
8059,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.22290683,Burlington Northen Santa Fe Railway,BNSF,0.00476550382788407
8060,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20137164,Burlington Northen Santa Fe Railway,BNSF,0.00431821723300939
8061,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20060558,Burlington Northen Santa Fe Railway,BNSF,0.00431075330399568
8062,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.58555481,Burlington Northen Santa Fe Railway,BNSF,0.0125623298566653
8063,8,BNSF, ,AMTK, ,S,ABS,A,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.14847565,Burlington Northen Santa Fe Railway,BNSF,0.00320718157742476
8064,8,CPRS, ,, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.64025614,Canadian Pacific Railway,CPRS,0.0132319401620431
8065,8,CPRS, ,, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.38080779,Canadian Pacific Railway,CPRS,0.00787349514588915
7871,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20604302,Canadian Pacific Railway,CPRS,0.00375814176754618
7872,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.6308262,Canadian Pacific Railway,CPRS,0.0325771942083852
7873,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.95246307,Canadian Pacific Railway,CPRS,0.0192933543952234
7874,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.9327332,Canadian Pacific Railway,CPRS,0.0189293329176547
7875,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.67770999,Canadian Pacific Railway,CPRS,0.0132761083210824
7876,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.28571666,Canadian Pacific Railway,CPRS,0.0245601563603463
7877,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.6223564,Canadian Pacific Railway,CPRS,0.0309856122967356
7878,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.62250466,Canadian Pacific Railway,CPRS,0.0309875923099403
